EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.005,-0.002,-0.002,0.000,0.000,0.003,0.000,-0.003,0.000
0.022,-0.009,-0.009,0.000,0.000,0.012,0.000,-0.012,0.000
0.070,-0.030,-0.030,0.000,0.001,0.038,-0.001,-0.037,0.000
0.172,-0.073,-0.073,0.001,0.002,0.090,0.000,-0.089,0.000
0.341,-0.144,-0.144,0.009,0.004,0.162,0.004,-0.170,0.000
0.561,-0.235,-0.236,0.033,0.003,0.223,0.020,-0.261,0.000
0.784,-0.323,-0.330,0.090,-0.007,0.223,0.056,-0.329,0.000
0.950,-0.381,-0.419,0.200,-0.041,0.128,0.115,-0.338,0.000
1.010,-0.390,-0.518,0.380,-0.130,-0.030,0.185,-0.281,0.000
0.950,-0.350,-0.677,0.644,-0.312,-0.144,0.240,-0.188,0.000
0.778,-0.277,-0.961,0.985,-0.611,-0.079,0.249,-0.106,0.000
0.513,-0.204,-1.414,1.377,-1.022,0.258,0.193,-0.069,0.000
0.161,-0.155,-2.036,1.776,-1.495,0.855,0.076,-0.065,0.000
-0.285,-0.129,-2.768,2.140,-1.948,1.575,-0.067,-0.031,0.000
-0.819,-0.083,-3.502,2.450,-2.290,2.195,-0.176,0.127,0.000
-1.397,0.057,-4.113,2.730,-2.444,2.491,-0.185,0.487,0.000
-1.919,0.357,-4.490,3.044,-2.381,2.367,-0.052,1.049,0.000
-2.223,0.830,-4.565,3.484,-2.131,1.959,0.212,1.684,0.000
-2.128,1.402,-4.315,4.137,-1.789,1.604,0.552,2.161,0.000
-1.516,1.910,-3.762,5.025,-1.511,1.690,0.911,2.254,0.000
-0.400,2.125,-2.966,6.051,-1.510,2.465,1.283,1.866,0.000
1.047,1.837,-2.020,7.001,-2.010,3.908,1.731,1.097,0.000
2.534,1.010,-1.045,7.602,-3.145,5.729,2.349,0.222,0.000
3.733,-0.092,-0.195,7.609,-4.844,7.459,3.187,-0.408,0.000
4.371,-0.926,0.358,6.888,-6.795,8.629,4.214,-0.515,0.000
4.328,-0.910,0.449,5.476,-8.505,8.951,5.334,-0.073,0.000
3.688,0.277,-0.029,3.603,-9.430,8.420,6.452,0.599,0.000
2.705,2.500,-1.103,1.629,-9.159,7.263,7.537,0.923,0.000
1.717,5.170,-2.704,-0.073,-7.626,5.784,8.620,0.347,0.000
1.047,7.414,-4.677,-1.233,-5.252,4.212,9.742,-1.343,0.000
0.925,8.376,-6.816,-1.746,-2.862,2.645,10.871,-3.881,0.000
1.414,7.537,-8.897,-1.669,-1.374,1.099,11.863,-6.600,0.000
2.363,4.921,-10.692,-1.177,-1.424,-0.392,12.473,-8.664,0.000
3.449,1.049,-11.985,-0.494,-3.117,-1.700,12.437,-9.387,0.000
4.298,-3.264,-12.602,0.186,-5.975,-2.627,11.606,-8.533,0.000
4.632,-7.146,-12.453,0.750,-9.066,-2.995,10.041,-6.466,0.000
4.355,-9.892,-11.561,1.178,-11.339,-2.751,8.024,-4.002,0.000
3.558,-11.190,-10.087,1.539,-12.067,-2.022,5.962,-2.023,0.000
2.467,-11.259,-8.336,1.983,-11.175,-1.055,4.248,-1.092,0.000
1.350,-10.764,-6.702,2.711,-9.240,-0.086,3.137,-1.291,0.000
0.411,-10.496,-5.565,3.885,-7.173,0.785,2.679,-2.306,0.000
-0.262,-11.016,-5.177,5.524,-5.810,1.635,2.728,-3.654,0.000
-0.676,-12.472,-5.585,7.465,-5.600,2.635,3.024,-4.929,0.000
-0.845,-14.644,-6.599,9.405,-6.480,3.922,3.296,-5.954,0.000
-0.687,-17.131,-7.818,11.008,-7.925,5.477,3.321,-6.774,0.000
-0.017,-19.543,-8.752,12.027,-9.205,7.102,2.947,-7.500,0.000
1.327,-21.620,-9.002,12.399,-9.705,8.451,2.133,-8.112,0.000
3.318,-23.228,-8.427,12.270,-9.160,9.118,1.002,-8.370,0.000
5.656,-24.305,-7.150,11.912,-7.669,8.771,-0.158,-7.912,0.000
7.845,-24.834,-5.398,11.547,-5.567,7.318,-1.015,-6.476,0.000
9.378,-24.878,-3.298,11.178,-3.283,5.014,-1.355,-4.081,0.000
9.945,-24.612,-0.787,10.566,-1.222,2.390,-1.210,-1.056,0.000
9.574,-24.275,2.245,9.390,0.354,0.044,-0.862,2.063,0.000
8.643,-24.042,5.691,7.492,1.421,-1.592,-0.763,4.687,0.000
7.703,-23.915,9.087,5.021,2.171,-2.374,-1.366,6.364,0.000
7.221,-23.702,11.745,2.392,2.866,-2.466,-2.924,6.938,0.000
7.364,-23.118,13.088,0.084,3.653,-2.286,-5.333,6.621,0.000
7.960,-21.937,12.963,-1.576,4.490,-2.352,-8.158,5.859,0.000
8.609,-20.146,11.775,-2.527,5.212,-3.071,-10.844,5.055,0.000
8.861,-18.015,10.352,-2.916,5.662,-4.571,-12.979,4.348,0.000
8.388,-16.037,9.593,-2.934,5.777,-6.657,-14.460,3.593,0.000
7.124,-14.709,10.075,-2.675,5.575,-8.890,-15.473,2.550,0.000
5.295,-14.308,11.812,-2.114,5.097,-10.709,-16.313,1.135,0.000
3.303,-14.742,14.312,-1.169,4.360,-11.606,-17.165,-0.472,0.000
1.496,-15.570,16.825,0.206,3.393,-11.353,-17.947,-1.883,0.000
-0.019,-16.156,18.634,1.996,2.323,-10.194,-18.312,-2.702,0.000
-1.386,-15.917,19.265,4.145,1.415,-8.793,-17.836,-2.731,0.000
-2.842,-14.575,18.607,6.567,0.996,-7.905,-16.300,-2.105,0.000
-4.528,-12.279,16.897,9.151,1.304,-7.951,-13.899,-1.264,0.000
-6.373,-9.523,14.559,11.767,2.330,-8.785,-11.211,-0.757,0.000
-8.115,-6.913,11.986,14.266,3.755,-9.784,-8.948,-0.975,0.000
-9.394,-4.955,9.410,16.460,5.013,-10.165,-7.650,-1.989,0.000
-9.910,-3.897,6.946,18.099,5.502,-9.374,-7.476,-3.567,0.000
-9.563,-3.639,4.717,18.890,4.873,-7.399,-8.166,-5.287,0.000
-8.518,-3.701,2.933,18.569,3.257,-4.857,-9.155,-6.661,0.000
-7.123,-3.390,1.840,17.015,1.248,-2.731,-9.820,-7.244,0.000
-5.764,-2.136,1.568,14.336,-0.340,-1.824,-9.738,-6.775,0.000
-4.742,0.168,1.991,10.897,-0.823,-2.264,-8.814,-5.289,0.000
-4.232,3.092,2.719,7.238,0.089,-3.409,-7.231,-3.104,0.000
-4.283,5.909,3.223,3.930,2.185,-4.221,-5.313,-0.702,0.000
-4.818,7.967,3.047,1.471,4.837,-3.840,-3.429,1.404,0.000
-5.653,8.969,1.986,0.183,7.281,-2.020,-1.940,2.782,0.000
-6.524,9.050,0.153,0.108,8.954,0.748,-1.111,3.187,0.000
-7.123,8.663,-2.089,0.926,9.715,3.463,-1.014,2.656,0.000
-7.153,8.339,-4.319,2.009,9.814,5.091,-1.494,1.524,0.000
-6.415,8.435,-6.210,2.640,9.700,5.063,-2.265,0.309,0.000
-4.916,9.014,-7.580,2.266,9.821,3.512,-3.069,-0.482,0.000
-2.913,9.900,-8.328,0.657,10.464,1.095,-3.793,-0.541,0.000
-0.858,10.822,-8.407,-2.048,11.635,-1.416,-4.502,0.125,0.000
0.737,11.532,-7.875,-5.410,13.004,-3.474,-5.404,1.188,0.000
1.481,11.849,-6.943,-8.852,14.022,-4.867,-6.740,2.124,0.000
1.249,11.664,-5.956,-11.875,14.205,-5.616,-8.611,2.445,0.000
0.232,10.941,-5.293,-14.219,13.407,-5.805,-10.809,1.917,0.000
-1.152,9.712,-5.235,-15.880,11.882,-5.461,-12.822,0.643,0.000
-2.412,8.101,-5.846,-16.987,10.090,-4.559,-14.049,-1.011,0.000
-3.144,6.347,-6.907,-17.625,8.430,-3.172,-14.119,-2.588,0.000
-3.129,4.816,-7.958,-17.736,7.067,-1.615,-13.088,-3.721,0.000
-2.410,3.932,-8.472,-17.145,5.908,-0.441,-11.413,-4.231,0.000
-1.316,4.028,-8.065,-15.682,4.712,-0.218,-9.722,-4.104,0.000
-0.361,5.185,-6.653,-13.326,3.249,-1.228,-8.520,-3.412,0.000
-0.033,7.100,-4.468,-10.279,1.442,-3.277,-7.949,-2.278,0.000
-0.588,9.098,-1.948,-6.954,-0.590,-5.765,-7.740,-0.912,0.000
-1.970,10.335,0.425,-3.831,-2.609,-7.969,-7.397,0.345,0.000
-3.867,10.160,2.236,-1.264,-4.411,-9.363,-6.514,1.066,0.000
-5.838,8.422,3.136,0.639,-5.917,-9.761,-5.027,0.878,0.000
-7.438,5.541,2.837,1.991,-7.178,-9.276,-3.253,-0.382,0.000
-8.331,2.335,1.211,3.001,-8.304,-8.190,-1.692,-2.532,0.000
-8.326,-0.282,-1.535,3.834,-9.403,-6.840,-0.760,-5.012,0.000
-7.377,-1.629,-4.791,4.539,-10.520,-5.501,-0.583,-7.026,0.000
-5.568,-1.529,-7.680,5.061,-11.605,-4.286,-0.913,-7.868,0.000
-3.133,-0.393,-9.342,5.299,-12.491,-3.110,-1.217,-7.249,0.000
-0.442,0.991,-9.236,5.180,-12.951,-1.797,-0.907,-5.419,0.000
2.055,1.874,-7.345,4.675,-12.845,-0.284,0.373,-3.003,0.000
3.936,1.899,-4.219,3.758,-12.230,1.239,2.579,-0.670,0.000
4.925,1.185,-0.791,2.365,-11.357,2.392,5.310,1.160,0.000
4.965,0.132,1.954,0.443,-10.523,2.858,7.988,2.425,0.000
4.235,-0.856,3.285,-1.898,-9.910,2.620,10.016,3.285,0.000
3.063,-1.575,2.910,-4.306,-9.516,2.023,10.893,3.889,0.000
1.790,-2.057,1.051,-6.285,-9.213,1.595,10.350,4.211,0.000
0.642,-2.458,-1.588,-7.444,-8.879,1.776,8.457,4.076,0.000
-0.319,-2.869,-4.041,-7.721,-8.497,2.689,5.623,3.327,0.000
-1.134,-3.182,-5.444,-7.412,-8.166,4.053,2.440,1.999,0.000
-1.834,-3.110,-5.367,-7.008,-8.022,5.268,-0.530,0.383,0.000
-2.349,-2.351,-3.929,-6.956,-8.103,5.677,-2.889,-1.082,0.000
-2.519,-0.781,-1.708,-7.472,-8.251,4.909,-4.452,-2.007,0.000
-2.202,1.479,0.450,-8.508,-8.107,3.085,-5.200,-2.231,0.000
-1.397,4.151,1.695,-9.839,-7.242,0.766,-5.235,-1.880,0.000
-0.299,6.943,1.473,-11.169,-5.377,-1.319,-4.753,-1.307,0.000
0.761,9.636,-0.230,-12.217,-2.543,-2.577,-4.044,-0.945,0.000
1.449,12.087,-2.876,-12.778,0.905,-2.759,-3.461,-1.120,0.000
